Node_id ; 'lat' and 'lon'
4865792338 >  lat = 56.0162493 lon = 92.8603753
2228469636 >  lat = 56.0302484 lon = 92.8698644
2321395978 >  lat = 56.0120178 lon = 92.8425212
4865792336 >  lat = 56.0161915 lon = 92.8618562
2321395973 >  lat = 56.015238 lon = 92.8497851
2321395974 >  lat = 56.0152471 lon = 92.8511153
747968457 >  lat = 56.0860552 lon = 92.9814977
2321395971 >  lat = 56.0121392 lon = 92.844818
1911442063 >  lat = 56.0753734 lon = 92.9981525
4865792357 >  lat = 56.0158594 lon = 92.8654316
3774471067 >  lat = 56.0103991 lon = 92.8624863
1911442061 >  lat = 56.0811058 lon = 93.0110145
3774471066 >  lat = 56.010058 lon = 92.8625363
4865792356 >  lat = 56.0160438 lon = 92.8647914
4865792355 >  lat = 56.0160266 lon = 92.8635281
3774471068 >  lat = 56.0104437 lon = 92.8633087
1911442059 >  lat = 56.085047 lon = 93.0196196
4865792354 >  lat = 56.0157786 lon = 92.8635281
4865792353 >  lat = 56.0157665 lon = 92.8631892
4865792367 >  lat = 56.0165572 lon = 92.8491113
1911442055 >  lat = 56.0908314 lon = 93.0323624
4579273624 >  lat = 56.0651676 lon = 92.9422622
1911442051 >  lat = 56.0753834 lon = 92.997973
4579273630 >  lat = 56.0649341 lon = 92.9426346
4579273628 >  lat = 56.0652477 lon = 92.9472736
1911442069 >  lat = 56.0791355 lon = 93.0066886
4865792378 >  lat = 56.0152205 lon = 92.8475399
1911442065 >  lat = 56.0752986 lon = 92.9982651
1911442030 >  lat = 56.0720159 lon = 92.9910586
1911442018 >  lat = 56.081721 lon = 93.0123655
1306228310 >  lat = 56.0293589 lon = 92.7713645
4865792414 >  lat = 56.0127149 lon = 92.8412812
4865792413 >  lat = 56.0139761 lon = 92.8410889
3936145724 >  lat = 55.9877874 lon = 92.9686912
3936145725 >  lat = 55.9879823 lon = 92.9696896
3936145726 >  lat = 55.988869 lon = 92.9683419
3936145727 >  lat = 55.9878583 lon = 92.9690546
678302666 >  lat = 56.032042 lon = 92.9101633
3936145721 >  lat = 55.9891833 lon = 92.9689297
3936145722 >  lat = 55.9890102 lon = 92.9690269
3936145723 >  lat = 55.9887911 lon = 92.967964
1911442015 >  lat = 56.0904379 lon = 93.031507
1669028041 >  lat = 56.0493664 lon = 92.9604307
747968294 >  lat = 56.078675 lon = 93.0077172
1911442013 >  lat = 56.074731 lon = 92.997019
1911442011 >  lat = 56.0748508 lon = 92.997282
1911442008 >  lat = 56.0759455 lon = 92.9996853
1669028045 >  lat = 56.0494801 lon = 92.9606194
1911442009 >  lat = 56.071668 lon = 92.9902934
1669028038 >  lat = 56.0495 lon = 92.9601727
1669028037 >  lat = 56.0495995 lon = 92.9603378
1669028031 >  lat = 56.0495187 lon = 92.9606834
965870167 >  lat = 56.0704591 lon = 92.9873484
1669028029 >  lat = 56.0496523 lon = 92.9604254
3936145728 >  lat = 55.9889468 lon = 92.9687193
3936145729 >  lat = 55.9880172 lon = 92.9693834
1306228267 >  lat = 56.0308189 lon = 92.7727816
3166404795 >  lat = 55.9953715 lon = 92.9125962
747966612 >  lat = 56.0783564 lon = 93.0084692
346106019 >  lat = 56.0661795 lon = 92.8944854
2924384840 >  lat = 56.0349913 lon = 92.9067743
4378736888 >  lat = 56.1172759 lon = 92.933311
3166404784 >  lat = 55.9952362 lon = 92.913531
2938278711 >  lat = 56.0088856 lon = 92.9650341
1205959671 >  lat = 56.0287446 lon = 92.8567361
1382444670 >  lat = 56.0111785 lon = 92.8342496
2938278714 >  lat = 56.0089072 lon = 92.9651405
2938278713 >  lat = 56.0089603 lon = 92.9654022
1203993597 >  lat = 56.035367 lon = 92.8918349
2489165853 >  lat = 56.0375334 lon = 92.9000285
2489165852 >  lat = 56.0389269 lon = 92.9038212
2489165855 >  lat = 56.036985 lon = 92.8999642
2489165851 >  lat = 56.0459143 lon = 92.9039408
3166404860 >  lat = 55.9978922 lon = 92.911244
2489165847 >  lat = 56.0393853 lon = 92.9030601
2489165841 >  lat = 56.0359915 lon = 92.9002887
1115979465 >  lat = 56.040504 lon = 92.7633382
2489165842 >  lat = 56.0386772 lon = 92.9017863
3166404843 >  lat = 55.9963124 lon = 92.9133043
2489165836 >  lat = 56.0379872 lon = 92.905355
2489165838 >  lat = 56.0376551 lon = 92.9034623
2489165832 >  lat = 56.0431494 lon = 92.9050205
2489165834 >  lat = 56.0383201 lon = 92.9048431
2489165828 >  lat = 56.0381287 lon = 92.9022894
2489165830 >  lat = 56.0392234 lon = 92.9044887
2489165825 >  lat = 56.037472 lon = 92.899999
2489165824 >  lat = 56.0382367 lon = 92.9025106
4865793639 >  lat = 56.0154957 lon = 92.8419649
4865793638 >  lat = 56.0156478 lon = 92.8422841
4865793635 >  lat = 56.0158002 lon = 92.8425988
2459086585 >  lat = 56.0332559 lon = 92.8761468
2459086588 >  lat = 56.0333218 lon = 92.8775709
4865793641 >  lat = 56.0146743 lon = 92.8415895
2459086589 >  lat = 56.0334244 lon = 92.8761212
4865793640 >  lat = 56.0150481 lon = 92.8415136
2489165856 >  lat = 56.0356553 lon = 92.9002914
1382444774 >  lat = 56.0109014 lon = 92.8363882
3166404658 >  lat = 55.9949275 lon = 92.9098493
3166404657 >  lat = 55.9949214 lon = 92.9137674
1115979272 >  lat = 56.0382164 lon = 92.7599658
1382444779 >  lat = 56.0111921 lon = 92.8346261
3166404648 >  lat = 55.9948186 lon = 92.9102846
3166404654 >  lat = 55.9948892 lon = 92.9136374
3166404653 >  lat = 55.9948726 lon = 92.9096045
3166404640 >  lat = 55.9946968 lon = 92.9128605
3166404645 >  lat = 55.9947412 lon = 92.910696
3166404634 >  lat = 55.9946193 lon = 92.9133357
3166404632 >  lat = 55.9945852 lon = 92.913194
3166404639 >  lat = 55.9946874 lon = 92.913619
1115979299 >  lat = 56.0393549 lon = 92.7568916
3166404630 >  lat = 55.9945565 lon = 92.913075
3166404629 >  lat = 55.9945067 lon = 92.9129035
3166404628 >  lat = 55.9945066 lon = 92.9130713
3166404619 >  lat = 55.9943216 lon = 92.9121041
4141992535 >  lat = 56.0431909 lon = 92.8734423
1382444753 >  lat = 56.011186 lon = 92.8353589
944833768 >  lat = 55.9996099 lon = 93.0427793
1382444762 >  lat = 56.0115861 lon = 92.8352854
3166404614 >  lat = 55.9942641 lon = 92.9118499
4326440237 >  lat = 55.9970275 lon = 92.8814973
346105964 >  lat = 56.0641086 lon = 92.8876378
4326440236 >  lat = 55.9971864 lon = 92.881071
1382444727 >  lat = 56.0111585 lon = 92.8342277
346105970 >  lat = 56.0646741 lon = 92.8895452
346105972 >  lat = 56.0658057 lon = 92.8932666
1534027652 >  lat = 55.9916451 lon = 92.8854695
1382444680 >  lat = 56.009085 lon = 92.8335526
747966564 >  lat = 56.0770313 lon = 93.0040634
747966561 >  lat = 56.0837987 lon = 92.9780973
448997315 >  lat = 55.9903193 lon = 92.8686402
448997313 >  lat = 55.990377 lon = 92.8693315
448997317 >  lat = 55.9898587 lon = 92.8688416
747966877 >  lat = 56.0736962 lon = 92.9999181
448997320 >  lat = 55.9893414 lon = 92.8691073
290663490 >  lat = 56.016191 lon = 92.8705347
1290301946 >  lat = 55.968051 lon = 92.8970474
448997328 >  lat = 55.9888552 lon = 92.8694629
448997333 >  lat = 55.9887002 lon = 92.8693836
1290301951 >  lat = 55.9583922 lon = 92.907363
346106296 >  lat = 56.0607152 lon = 92.8909214
1585472409 >  lat = 55.9909542 lon = 93.0131522
747966857 >  lat = 56.0781949 lon = 93.0100693
448997343 >  lat = 55.9887244 lon = 92.8689252
356329507 >  lat = 56.029986 lon = 92.8995685
4371265939 >  lat = 56.0349728 lon = 92.8692283
1290301943 >  lat = 55.960465 lon = 92.9024683
448997344 >  lat = 55.9891944 lon = 92.8688465
448997349 >  lat = 55.9894846 lon = 92.8684017
448997355 >  lat = 55.9900526 lon = 92.8679793
448997353 >  lat = 55.9898497 lon = 92.8682099
448997359 >  lat = 55.9904258 lon = 92.867818
2152775015 >  lat = 56.0307353 lon = 92.8833589
2152775022 >  lat = 56.0332062 lon = 92.8834819
944833811 >  lat = 55.9883316 lon = 92.9776578
747966940 >  lat = 56.0783817 lon = 93.0192128
944833823 >  lat = 55.9847331 lon = 92.9789097
1382444852 >  lat = 56.0109287 lon = 92.8369258
1382444850 >  lat = 56.0111856 lon = 92.8344625
2452991831 >  lat = 56.0694454 lon = 92.9345486
937429635 >  lat = 56.0667224 lon = 93.0178309
678302985 >  lat = 56.0119022 lon = 92.8061359
937429641 >  lat = 56.0697688 lon = 93.0170503
448997289 >  lat = 55.9907083 lon = 92.8756905
448997295 >  lat = 55.9905691 lon = 92.8697165
448997293 >  lat = 55.9906737 lon = 92.8745212
937429649 >  lat = 56.0666664 lon = 93.0165761
448997298 >  lat = 55.989 lon = 92.8706754
448997296 >  lat = 55.9891322 lon = 92.8703721
448997302 >  lat = 55.9889149 lon = 92.8709657
448997300 >  lat = 55.9889907 lon = 92.8708438
448997307 >  lat = 55.9888858 lon = 92.8703288
448997305 >  lat = 55.9888317 lon = 92.870961
944833834 >  lat = 55.9879901 lon = 92.9770171
448997311 >  lat = 55.9899248 lon = 92.8694897
448997309 >  lat = 55.9891046 lon = 92.8698818
2459086610 >  lat = 56.034318 lon = 92.8747572
290663634 >  lat = 56.0199613 lon = 92.8568219
2459086611 >  lat = 56.0343208 lon = 92.8746335
4240949573 >  lat = 55.9736853 lon = 92.8675344
4240949572 >  lat = 55.9738667 lon = 92.8694111
2459086609 >  lat = 56.0341912 lon = 92.8745745
2459086614 >  lat = 56.0349473 lon = 92.8732834
4240949571 >  lat = 55.973613 lon = 92.8673974
2459086615 >  lat = 56.0348598 lon = 92.8722022
4240949569 >  lat = 55.9738897 lon = 92.8654067
2459086613 >  lat = 56.0344407 lon = 92.8743472
4240949568 >  lat = 55.9736472 lon = 92.8654271
2459086619 >  lat = 56.0351342 lon = 92.8714501
1983138751 >  lat = 56.0857153 lon = 92.9332014
290663646 >  lat = 56.0203873 lon = 92.8734536
1983138747 >  lat = 56.0856213 lon = 92.9331326
2459086592 >  lat = 56.0334953 lon = 92.877537
937429620 >  lat = 56.0745313 lon = 93.0225527
2459086598 >  lat = 56.033562 lon = 92.8761003
346106169 >  lat = 56.0633154 lon = 92.8883733
2459086603 >  lat = 56.0338687 lon = 92.8762506
2459086600 >  lat = 56.0336848 lon = 92.86994
346106173 >  lat = 56.0624405 lon = 92.8892449
2459086606 >  lat = 56.0340434 lon = 92.8764633
937429629 >  lat = 56.0747631 lon = 93.0231937
2459086607 >  lat = 56.034112 lon = 92.8744791
2459086642 >  lat = 56.0367434 lon = 92.8778559
2459086640 >  lat = 56.0364976 lon = 92.878395
2459086641 >  lat = 56.0365118 lon = 92.8789134
747966770 >  lat = 56.0860381 lon = 92.9819166
937429577 >  lat = 56.069794 lon = 93.0166892
4454954019 >  lat = 56.0352313 lon = 92.7421844
4454954020 >  lat = 56.0357527 lon = 92.7422342
747966777 >  lat = 56.0833889 lon = 92.9628338
2459086631 >  lat = 56.0355961 lon = 92.8738129
3717849121 >  lat = 56.0112722 lon = 92.81318
3717849120 >  lat = 56.0113899 lon = 92.8131653
3717849122 >  lat = 56.0111757 lon = 92.8135837
2459086639 >  lat = 56.0364556 lon = 92.871843
937429544 >  lat = 56.073332 lon = 93.0191579
1781749756 >  lat = 56.031766 lon = 92.7772574
937429554 >  lat = 56.0666985 lon = 93.0163592
937429555 >  lat = 56.0746623 lon = 93.022977
346106177 >  lat = 56.0613879 lon = 92.8902875
937429506 >  lat = 56.0694664 lon = 93.0162603
3280141926 >  lat = 55.9878657 lon = 92.9208931
3280141927 >  lat = 55.9878845 lon = 92.9207215
3280141925 >  lat = 55.9878265 lon = 92.9211826
747966834 >  lat = 56.0694847 lon = 92.9910645
3280141928 >  lat = 55.9878092 lon = 92.9204277
3280141929 >  lat = 55.987389 lon = 92.9203574
1983138756 >  lat = 56.0865922 lon = 92.9339672
1983138757 >  lat = 56.0866305 lon = 92.9337729
1983138759 >  lat = 56.0879466 lon = 92.9348992
1983138753 >  lat = 56.0861319 lon = 92.9329521
1983138754 >  lat = 56.0862669 lon = 92.9331042
1983138755 >  lat = 56.0863785 lon = 92.9336072
1983138764 >  lat = 56.089092 lon = 92.9355446
1983138766 >  lat = 56.0895944 lon = 92.9356227
1983138760 >  lat = 56.0884894 lon = 92.9352645
1983138761 >  lat = 56.0888019 lon = 92.9354303
937429534 >  lat = 56.0747429 lon = 93.022959
1983138763 >  lat = 56.0889302 lon = 92.9354808
291319645 >  lat = 56.0218479 lon = 93.0483098
291319644 >  lat = 56.0003751 lon = 92.9415145
2038253439 >  lat = 55.9764497 lon = 92.779787
291319646 >  lat = 56.021081 lon = 93.0390339
1306227679 >  lat = 56.0299612 lon = 92.7741041
291319640 >  lat = 55.9966603 lon = 92.923816
2038253432 >  lat = 55.963084 lon = 92.9740313
2038253435 >  lat = 55.9877925 lon = 93.0100446
747967122 >  lat = 56.0792023 lon = 93.0141401
1975012274 >  lat = 56.0213721 lon = 92.9727871
937429483 >  lat = 56.0732967 lon = 93.0192211
1975012276 >  lat = 56.0213872 lon = 92.9727004
346106545 >  lat = 56.0723959 lon = 92.914937
2038253413 >  lat = 55.9757191 lon = 92.7758823
937429498 >  lat = 56.0670411 lon = 93.0188592
291319616 >  lat = 56.0001791 lon = 92.9214335
1306227707 >  lat = 56.0313121 lon = 92.7745838
276573789 >  lat = 56.0756426 lon = 92.9393841
937429444 >  lat = 56.0695105 lon = 93.0167456
1290302145 >  lat = 55.9616226 lon = 92.9090726
1290302147 >  lat = 55.9652922 lon = 92.8955763
2038253398 >  lat = 55.9629391 lon = 92.9752781
276573776 >  lat = 56.0737639 lon = 92.9406355
1290302148 >  lat = 55.9572033 lon = 92.9076305
276573777 >  lat = 56.0743194 lon = 92.9403803
2038253392 >  lat = 55.9810822 lon = 92.8110198
2863699101 >  lat = 56.0389503 lon = 92.7716958
2863699102 >  lat = 56.0376783 lon = 92.7742386
2038253389 >  lat = 55.9919115 lon = 93.0088101
276573768 >  lat = 56.0713644 lon = 92.9390202
2038253384 >  lat = 55.977256 lon = 92.781075
291319658 >  lat = 56.0117859 lon = 93.0099828
1306227692 >  lat = 56.0290327 lon = 92.7689461
276573764 >  lat = 56.0755711 lon = 92.9391789
291319649 >  lat = 56.0187902 lon = 93.0310451
937429469 >  lat = 56.0744557 lon = 93.02202
276573763 >  lat = 56.074781 lon = 92.9399435
346106593 >  lat = 56.0732957 lon = 92.9179478
2038253370 >  lat = 55.9688566 lon = 92.7814692
1290302112 >  lat = 55.9614945 lon = 92.9091288
937429420 >  lat = 56.066832 lon = 93.0173677
1290302116 >  lat = 55.9686836 lon = 92.897684
937429421 >  lat = 56.0737251 lon = 93.0205213
346106609 >  lat = 56.0738162 lon = 92.9196455
1290302137 >  lat = 55.9608699 lon = 92.9087869
2795870455 >  lat = 56.1085149 lon = 92.8933944
2795870454 >  lat = 56.1084332 lon = 92.8936894
2038253352 >  lat = 55.9893876 lon = 93.0142025
937429430 >  lat = 56.0734933 lon = 93.019501
1290302142 >  lat = 55.9648579 lon = 92.8964934
1290302129 >  lat = 55.962707 lon = 92.8973947
2038253348 >  lat = 55.9771479 lon = 92.7728568
2795870463 >  lat = 56.1091365 lon = 92.8925735
1290302131 >  lat = 55.9605015 lon = 92.9017254
1290302132 >  lat = 55.9566071 lon = 92.908866
2335094094 >  lat = 56.0233878 lon = 93.0466109
448144599 >  lat = 56.0229187 lon = 92.9046756
2335094095 >  lat = 56.0234155 lon = 93.0472026
1290302095 >  lat = 55.9594601 lon = 92.9084179
2038253338 >  lat = 55.980845 lon = 92.811826
2335094089 >  lat = 56.0218939 lon = 93.0588641
448144606 >  lat = 56.0245308 lon = 92.9096554
448144605 >  lat = 56.0236607 lon = 92.9073768
2038253334 >  lat = 55.9736342 lon = 92.7776305
3674269036 >  lat = 56.0106777 lon = 92.8443928
3780435768 >  lat = 56.0394592 lon = 92.8468477
448144603 >  lat = 56.0232806 lon = 92.9062155
3674269037 >  lat = 56.0115346 lon = 92.8442198
448144601 >  lat = 56.0229509 lon = 92.9049606
1290302087 >  lat = 55.9608414 lon = 92.9012247
937429392 >  lat = 56.0695483 lon = 93.016012
1290302107 >  lat = 55.9574764 lon = 92.9068657
2038253326 >  lat = 55.9607327 lon = 92.9763223
276573704 >  lat = 56.0745221 lon = 92.9404888
2038253323 >  lat = 55.9804778 lon = 92.8125711
2038253316 >  lat = 55.9680103 lon = 92.7452839
937429402 >  lat = 56.0746774 lon = 93.0231937
1290302098 >  lat = 55.9650882 lon = 92.8957746
2038253318 >  lat = 55.9768838 lon = 92.7808068
276573703 >  lat = 56.0742741 lon = 92.9406829
1290302100 >  lat = 55.9618945 lon = 92.9005308
1290302101 >  lat = 55.9563352 lon = 92.9091438
1290302103 >  lat = 55.9662993 lon = 92.8961222
1290302056 >  lat = 55.9600617 lon = 92.9086682
346106401 >  lat = 56.0689216 lon = 92.9034382
276573944 >  lat = 56.0745019 lon = 92.938375
276573945 >  lat = 56.0746072 lon = 92.9385333
276573946 >  lat = 56.0749047 lon = 92.9394396
276573940 >  lat = 56.0736948 lon = 92.9389698
1290302048 >  lat = 55.9569573 lon = 92.9082995
276573941 >  lat = 56.073897 lon = 92.9387248
2863699001 >  lat = 56.0391898 lon = 92.7710299
276573942 >  lat = 56.0742273 lon = 92.9384054
276573943 >  lat = 56.0743861 lon = 92.938342
2038253553 >  lat = 55.9816937 lon = 92.8107006
276573937 >  lat = 56.0734108 lon = 92.9396552
276573938 >  lat = 56.0734602 lon = 92.9394291
276573939 >  lat = 56.0735576 lon = 92.9391987
2038253549 >  lat = 55.9735762 lon = 92.7785323
1290302074 >  lat = 55.961754 lon = 92.9084861
2038253547 >  lat = 55.9820453 lon = 92.8100834
1290302064 >  lat = 55.9617035 lon = 92.908886
2038253540 >  lat = 55.9706162 lon = 92.7812521
1290302027 >  lat = 55.9609748 lon = 92.9051797
2038253528 >  lat = 55.9680453 lon = 92.9212789
1290302030 >  lat = 55.9676114 lon = 92.8967561
2038253531 >  lat = 55.9737803 lon = 92.777159
2038253525 >  lat = 55.9812147 lon = 92.8196291
1290302018 >  lat = 55.9621811 lon = 92.9001097
1290302020 >  lat = 55.9669078 lon = 92.8964978
1290302021 >  lat = 55.9577168 lon = 92.9065153
2038253516 >  lat = 55.9630904 lon = 92.974333
1290302042 >  lat = 55.9598403 lon = 92.908688
346106387 >  lat = 56.0679504 lon = 92.9002582
1290302044 >  lat = 55.9628165 lon = 92.8973116
2038253513 >  lat = 55.9680463 lon = 92.923088
2795870225 >  lat = 56.0974273 lon = 92.8981803
2795870224 >  lat = 56.0972893 lon = 92.8958071
1290302046 >  lat = 55.9622615 lon = 92.8997464
1290302033 >  lat = 55.9581432 lon = 92.9070287
2038253505 >  lat = 55.9646186 lon = 92.9736912
747967018 >  lat = 56.0737922 lon = 92.9988807
290664338 >  lat = 56.0240873 lon = 92.8879823
2795870311 >  lat = 56.1012015 lon = 92.8965239
2038253502 >  lat = 55.9637936 lon = 92.9779422
1290301999 >  lat = 55.961635 lon = 92.9078246
1290301987 >  lat = 55.9685689 lon = 92.8974449
1290301989 >  lat = 55.9591284 lon = 92.9072708
2038253488 >  lat = 55.9923089 lon = 93.0119087
2795870314 >  lat = 56.1011834 lon = 92.895227
2795870324 >  lat = 56.1014783 lon = 92.8929399
1290302010 >  lat = 55.9606567 lon = 92.9087617
1523147805 >  lat = 56.0173982 lon = 92.8390477
747967043 >  lat = 56.0862262 lon = 92.9831527
2795870323 >  lat = 56.1014304 lon = 92.894462
1290302015 >  lat = 55.9647153 lon = 92.8969359
346106486 >  lat = 56.0703966 lon = 92.9083899
1290302001 >  lat = 55.964577 lon = 92.8972035
1523147795 >  lat = 56.0173543 lon = 92.8383734
346106490 >  lat = 56.0713974 lon = 92.9116532
747967054 >  lat = 56.0813596 lon = 92.9650731
1290302004 >  lat = 55.9604438 lon = 92.9021183
2038253473 >  lat = 55.9702356 lon = 92.9241393
2038253475 >  lat = 55.9610603 lon = 92.9743505
290664333 >  lat = 56.0308787 lon = 92.8899592
2038253469 >  lat = 55.9800983 lon = 92.8216569
1290301961 >  lat = 55.9688827 lon = 92.8985181
1290301965 >  lat = 55.9592284 lon = 92.9075959
2038253467 >  lat = 55.9675179 lon = 92.923089
2038253466 >  lat = 55.9781546 lon = 92.780581
2795870274 >  lat = 56.0998005 lon = 92.8963295
3152774402 >  lat = 56.0255624 lon = 92.8128599
1523147811 >  lat = 56.0182164 lon = 92.8389506
3152774401 >  lat = 56.0256774 lon = 92.8116859
3152774400 >  lat = 56.0267506 lon = 92.820224
1523147810 >  lat = 56.0181799 lon = 92.8382478
1290301976 >  lat = 55.9604909 lon = 92.908664
3404133396 >  lat = 56.0426677 lon = 92.9056791
1290301982 >  lat = 55.9612819 lon = 92.9090437
2038253451 >  lat = 55.9770741 lon = 92.7810101
3404133393 >  lat = 56.0419144 lon = 92.9043575
1290301969 >  lat = 55.9649843 lon = 92.8959788
2038253446 >  lat = 55.9629846 lon = 92.97381
1290301972 >  lat = 55.9625544 lon = 92.8977593
1290301973 >  lat = 55.956049 lon = 92.909352
2038253442 >  lat = 55.9742885 lon = 92.7767508
4763690224 >  lat = 56.0500106 lon = 92.7618897
4763690226 >  lat = 56.0498917 lon = 92.7624338
4763690229 >  lat = 56.0497889 lon = 92.7623634
4763690228 >  lat = 56.0586466 lon = 92.7285605
2882835667 >  lat = 56.0073879 lon = 92.9596759
3152774395 >  lat = 56.0258152 lon = 92.814198
2472389711 >  lat = 56.0955486 lon = 92.898222
3152774397 >  lat = 56.0254168 lon = 92.8071032
3152774396 >  lat = 56.0268003 lon = 92.8219896
3152774387 >  lat = 56.0260643 lon = 92.8116445
3152774388 >  lat = 56.0255335 lon = 92.8117012
346106756 >  lat = 56.0749732 lon = 92.9234841
276574036 >  lat = 56.0751138 lon = 92.940412
276574037 >  lat = 56.0750944 lon = 92.9401238
276574032 >  lat = 56.0740442 lon = 92.9417864
346106764 >  lat = 56.0755969 lon = 92.9255092
276574033 >  lat = 56.0746798 lon = 92.941198
276574034 >  lat = 56.0749108 lon = 92.940947
276574035 >  lat = 56.0750459 lon = 92.9407112
276574031 >  lat = 56.0730664 lon = 92.9427211
2389029182 >  lat = 55.9899804 lon = 92.8920924
747967476 >  lat = 56.0696259 lon = 92.9903478
3103229842 >  lat = 56.0153947 lon = 92.8580386
1115979233 >  lat = 56.0382106 lon = 92.7625401
3103229840 >  lat = 56.0144952 lon = 92.8568825
747967482 >  lat = 56.0857189 lon = 92.9806805
3103229839 >  lat = 56.015299 lon = 92.8565282
276573952 >  lat = 56.0735831 lon = 92.9405244
346106845 >  lat = 56.0758582 lon = 92.9263444
276573953 >  lat = 56.0734937 lon = 92.9403668
276573954 >  lat = 56.0734339 lon = 92.9401609
276573955 >  lat = 56.0734085 lon = 92.9399359
346106846 >  lat = 56.0768628 lon = 92.9296772
2038253301 >  lat = 55.9690652 lon = 92.779017
2038253297 >  lat = 55.974915 lon = 92.7733395
2038253299 >  lat = 55.9737182 lon = 92.7806775
747967258 >  lat = 56.0848883 lon = 92.9771079
2038253289 >  lat = 55.9756651 lon = 92.7736936
2038253285 >  lat = 55.974655 lon = 92.7804854
2038253287 >  lat = 55.9680964 lon = 92.7749373
2038253281 >  lat = 55.9757732 lon = 92.7797232
291319488 >  lat = 56.0181959 lon = 93.0315561
2038253277 >  lat = 55.9740424 lon = 92.7809028
2038253272 >  lat = 55.968604 lon = 92.9215824
2038253274 >  lat = 55.9614691 lon = 92.9745524
3085731910 >  lat = 56.0179937 lon = 92.9854357
3085731911 >  lat = 56.0181907 lon = 92.9863246
747967269 >  lat = 56.0752994 lon = 92.9971654
2863699201 >  lat = 56.0383764 lon = 92.7727295
2038253256 >  lat = 55.981294 lon = 92.8208678
2038253252 >  lat = 55.9680103 lon = 92.7740959
2038253254 >  lat = 55.9766205 lon = 92.8134226
2038253247 >  lat = 55.9803744 lon = 92.8218124
2038253237 >  lat = 55.9682718 lon = 92.77679
747967302 >  lat = 56.0729245 lon = 92.9986244
346106749 >  lat = 56.0746583 lon = 92.9224368
291319485 >  lat = 56.0191835 lon = 93.0314705
291319478 >  lat = 56.0211842 lon = 93.0399841
276574099 >  lat = 56.0725845 lon = 92.9432972
747967328 >  lat = 56.0788273 lon = 93.0073293
290664106 >  lat = 56.0158671 lon = 92.8660659
2176631228 >  lat = 56.0325254 lon = 93.0211114
1357451502 >  lat = 55.9615164 lon = 92.8927653
420043033 >  lat = 55.9761178 lon = 92.9356317
1357451512 >  lat = 55.9620337 lon = 92.8927188
420043032 >  lat = 55.9774176 lon = 92.9352961
420043034 >  lat = 55.9752745 lon = 92.9364268
1357451517 >  lat = 55.9630293 lon = 92.8973038
420043039 >  lat = 55.9704163 lon = 92.9375561
420043029 >  lat = 55.9788217 lon = 92.9380626
420043031 >  lat = 55.9777831 lon = 92.9354595
420043030 >  lat = 55.9784986 lon = 92.9378868
420043040 >  lat = 55.9681395 lon = 92.9390894
1357451463 >  lat = 55.9598019 lon = 92.8936714
1682842750 >  lat = 56.0058875 lon = 92.9673333
4349838196 >  lat = 56.0406036 lon = 92.9378332
1682842751 >  lat = 56.0054195 lon = 92.965474
1682842748 >  lat = 56.0057445 lon = 92.9652181
1357451473 >  lat = 55.9604791 lon = 92.8927746
420043086 >  lat = 55.9819694 lon = 92.9501661
420043074 >  lat = 55.9723485 lon = 92.947838
420043098 >  lat = 55.9691219 lon = 92.9383655
420043101 >  lat = 55.9649306 lon = 92.9285223
3039360380 >  lat = 56.0596521 lon = 92.9850692
3039360381 >  lat = 56.0592412 lon = 92.9860925
420043102 >  lat = 55.9744341 lon = 92.9267401
420043089 >  lat = 55.9672844 lon = 92.9304127
420043093 >  lat = 55.9716631 lon = 92.9492379
420043106 >  lat = 55.9672372 lon = 92.9280783
420043109 >  lat = 55.970303 lon = 92.9273717
3039360346 >  lat = 56.0597386 lon = 92.9842804
3053450626 >  lat = 56.0203399 lon = 92.879381
3053450624 >  lat = 56.0215525 lon = 92.8693655
5303991461 >  lat = 56.0084673 lon = 92.8002204
3053450622 >  lat = 56.0215331 lon = 92.871016
3053450621 >  lat = 56.0218194 lon = 92.8693601
5303991463 >  lat = 55.9930498 lon = 92.7754508
5303991462 >  lat = 56.0026556 lon = 92.7984237
5303991457 >  lat = 55.9927888 lon = 92.7748741
3053450618 >  lat = 56.0220226 lon = 92.8716278
3053450617 >  lat = 56.0215777 lon = 92.8708811
5303991458 >  lat = 55.9925998 lon = 92.775491
5303991469 >  lat = 55.9925233 lon = 92.7767624
5303991468 >  lat = 55.9926943 lon = 92.7748821
3053450612 >  lat = 56.0218658 lon = 92.8713262
5303991470 >  lat = 56.00255 lon = 92.7984594
3053450609 >  lat = 56.0236512 lon = 92.8722865
345723924 >  lat = 56.061453 lon = 92.9342833
3053450608 >  lat = 56.0204716 lon = 92.8793538
3053450607 >  lat = 56.0231715 lon = 92.8723428
3053450606 >  lat = 56.0217228 lon = 92.8711514
345723917 >  lat = 56.0605867 lon = 92.930944
5303991474 >  lat = 55.9925128 lon = 92.7782993
3870991906 >  lat = 56.0661733 lon = 92.9359233
5303991484 >  lat = 56.0033065 lon = 92.7966666
3870991904 >  lat = 56.0664935 lon = 92.9358377
3870991905 >  lat = 56.0664454 lon = 92.935927
345723910 >  lat = 56.0602263 lon = 92.9295532
3085629258 >  lat = 56.0140451 lon = 92.8627973
3870991898 >  lat = 56.0661676 lon = 92.9349199
3085629259 >  lat = 56.0141754 lon = 92.8617147
3870991899 >  lat = 56.0661848 lon = 92.9338354
3870991896 >  lat = 56.0668724 lon = 92.9359471
3085629257 >  lat = 56.0140255 lon = 92.8623984
